ID Commande,ID Client,ID Produit,Nom Produit,Quantité,Prix Unitaire,Date Commande,Canal,Statut Commande,Adresse Livraison,Ville Livraison
138681,6751,P0386,Tasty Rubber Pants,2,257.73,2023-10-25 17:21:27,mobile,payée,1340 Marine,Woburn
138703,8837,P0572,Gorgeous Cotton Fish,3,448.48,2025-04-28 20:55:15,mobile,annulée,947 Jack London,Elmhurst
139184,4094,P7711,New Cotton Gloves,5,21.33,2024-05-07 04:49:33,mobile,en attente,269 Farnum,Ontario
140875,3558,P7984,Used Soft Towels,4,412.27,2024-05-24 15:27:20,mobile,payée,175 Diana,Kannapolis
140875,3558,P9065,Unbranded Rubber Cheese,2,253.94,2024-05-24 15:27:20,mobile,payée,175 Diana,Kannapolis
140882,7190,P2258,Metal Towels,4,140.63,2024-08-22 15:12:45,mobile,annulée,1065 Eighth,Santa Clara
140882,7190,P4770,Granite Pizza,4,114.25,2024-08-22 15:12:45,mobile,annulée,1065 Eighth,Santa Clara
140882,7190,P0276,Plastic Mouse,4,481.8,2024-08-22 15:12:45,mobile,annulée,1065 Eighth,Santa Clara
141320,7182,P1620,Generic Chair,4,61.92,2024-12-22 11:31:08,mobile,payée,700 Caire,Pittsfield
141320,7182,P4504,Tasty Soft Tuna,2,48.65,2024-12-22 11:31:08,mobile,payée,700 Caire,Pittsfield
141320,7182,P5212,Gorgeous Frozen Bike,5,83.56,2024-12-22 11:31:08,mobile,payée,700 Caire,Pittsfield
141352,4376,P0735,Refined Rubber Fish,3,199.24,2023-07-12 06:30:11,mobile,payée,1011 Otega,Shawnee
142351,9196,P3712,For repair Granite Tuna,2,242.95,2025-05-02 20:01:33,mobile,annulée,1246 Wyman,Coon Rapids
142351,9196,P6332,Refined Rubber Shirt,1,37.6,2025-05-02 20:01:33,mobile,annulée,1246 Wyman,Coon Rapids
142351,9196,P3677,Sleek Concrete Keyboard,1,73.4,2025-05-02 20:01:33,mobile,annulée,1246 Wyman,Coon Rapids
143734,1123,P0030,Handmade Tuna,2,142.11,2024-06-18 01:18:52,mobile,en attente,526 Conwell,Acworth
143734,1123,P6188,Cotton Hat,4,181.07,2024-06-18 01:18:52,mobile,en attente,526 Conwell,Acworth
143929,6787,P1862,Ergonomic Soft Sausages,5,26.57,2025-04-01 18:23:41,mobile,en attente,1371 Ortega,North Miami Beach
143929,6787,P8998,Licensed Steel Towels,2,292.54,2025-04-01 18:23:41,mobile,en attente,1371 Ortega,North Miami Beach
143929,6787,P7398,Small Frozen Computer,1,311.56,2025-04-01 18:23:41,mobile,en attente,1371 Ortega,North Miami Beach
146164,4127,P1973,New Frozen Computer,1,89.16,2024-12-03 21:15:36,mobile,payée,757 Moulton,Colorado Springs
146164,4127,P9894,Incredible Fresh Salad,3,256.14,2024-12-03 21:15:36,mobile,payée,757 Moulton,Colorado Springs
146164,4127,P4922,Fantastic Salad,5,103.05,2024-12-03 21:15:36,mobile,payée,757 Moulton,Colorado Springs
146366,6613,P2749,Handcrafted Frozen Pizza,3,317.58,2025-04-03 14:27:31,mobile,payée,210 San Fernando,Annapolis
146366,6613,P5625,Handcrafted Plastic Soap,3,139.61,2025-04-03 14:27:31,mobile,payée,210 San Fernando,Annapolis
147405,7068,P1223,New Granite Chips,1,455.07,2024-07-10 22:59:29,mobile,payée,392 Cortland,Spartanburg
147559,5812,P5822,Intelligent Hat,3,446.73,2024-12-31 02:16:58,mobile,en attente,286 Santa Barbara,Grand Rapids
147559,5812,P3467,Awesome Steel Sausages,3,307.84,2024-12-31 02:16:58,mobile,en attente,286 Santa Barbara,Grand Rapids
147559,5812,P1539,Sleek Cotton Fish,5,350.59,2024-12-31 02:16:58,mobile,en attente,286 Santa Barbara,Grand Rapids
149372,1759,P5269,Used Cotton Shoes,2,41.41,2023-12-08 15:00:27,mobile,payée,759 Division,Kiryas Joel
149372,1759,P6764,Gorgeous Metal Pizza,4,316.13,2023-12-08 15:00:27,mobile,payée,759 Division,Kiryas Joel
149372,1759,P9740,For repair Gloves,2,394.4,2023-12-08 15:00:27,mobile,payée,759 Division,Kiryas Joel
149807,2434,P6013,Incredible Plastic Mouse,5,261.3,2023-11-04 19:14:06,mobile,en attente,944 Rockaway,Ankeny
149807,2434,P0466,New Steel Mouse,1,295.01,2023-11-04 19:14:06,mobile,en attente,944 Rockaway,Ankeny
150157,4667,P6592,Metal Hat,3,378.28,2025-04-13 22:14:27,mobile,payée,455 Berkshire,Plainview
150157,4667,P0741,Incredible Car,4,243.32,2025-04-13 22:14:27,mobile,payée,455 Berkshire,Plainview
150372,3194,P8621,Gorgeous Cotton Car,2,406.09,2024-02-04 12:34:16,mobile,en attente,909 Rodgers,Mustang
150372,3194,P9220,Used Soft Chair,3,74.6,2024-02-04 12:34:16,mobile,en attente,909 Rodgers,Mustang
150372,3194,P3197,For repair Steel Car,1,329.09,2024-02-04 12:34:16,mobile,en attente,909 Rodgers,Mustang
150728,3349,P7631,New Concrete Shirt,1,489.96,2023-07-19 17:41:08,mobile,en attente,918 Desmond,Hagerstown
150947,7467,P5015,Tasty Shirt,4,161.44,2023-07-30 22:41:00,mobile,annulée,341 Post,Haverhill
151313,3648,P0543,Incredible Rubber Pizza,3,231.06,2024-02-27 07:51:45,mobile,en attente,1047 Dorman,Waco
152740,2619,P0314,Small Fresh Chips,2,167.33,2024-08-24 07:03:07,mobile,annulée,1243 Troy,Las Vegas
152740,2619,P2251,Handmade Wooden Fish,1,339.16,2024-08-24 07:03:07,mobile,annulée,1243 Troy,Las Vegas
152740,2619,P4507,Generic Wooden Ball,3,91.31,2024-08-24 07:03:07,mobile,annulée,1243 Troy,Las Vegas
152817,1429,P7885,Unbranded Fresh Shoes,3,482.82,2024-07-24 10:38:14,mobile,annulée,985 Grattan,McKinney
152817,1429,P7653,Gently Used Cotton Salad,1,498.25,2024-07-24 10:38:14,mobile,annulée,985 Grattan,McKinney
153950,6342,P1433,Gently Used Soft Towels,3,402.03,2025-03-12 07:36:42,mobile,annulée,1197 Mission,Cocoa
154310,8690,P3171,Handmade Rubber Pizza,5,143.62,2025-05-03 19:15:32,mobile,payée,13 Glenview,Indianapolis
154310,8690,P3715,Unbranded Soft Hat,5,177.16,2025-05-03 19:15:32,mobile,payée,13 Glenview,Indianapolis
154310,8690,P7971,Licensed Soft Tuna,5,340.28,2025-05-03 19:15:32,mobile,payée,13 Glenview,Indianapolis
155238,8889,P4055,Gorgeous Granite Pants,2,25.96,2025-05-10 17:33:25,mobile,annulée,603 San Andreas,McKeesport
155921,3029,P6688,Licensed Hat,3,32.44,2023-11-28 08:00:04,mobile,annulée,228 Oneida,Charleston
156216,6729,P2314,Handmade Fresh Gloves,5,219.98,2023-06-17 01:52:19,mobile,en attente,1176 Pasadena,Brockton
157210,7280,P9633,For repair Cotton Fish,1,36.51,2024-11-18 17:05:59,mobile,annulée,1324 Avalon,Montrose
157617,9874,P7618,Refined Chicken,1,401.5,2023-06-02 12:21:57,mobile,en attente,1094 Garnett,Elizabeth City
157617,9874,P6739,Incredible Soap,3,397.7,2023-06-02 12:21:57,mobile,en attente,1094 Garnett,Elizabeth City
157617,9874,P0365,Gently Used Pants,1,123.23,2023-06-02 12:21:57,mobile,en attente,1094 Garnett,Elizabeth City
158987,5315,P3955,Generic Steel Ball,3,248.29,2023-12-20 22:09:47,mobile,payée,528 Prosper,Wilmette
158987,5315,P1131,Intelligent Wooden Hat,3,398.68,2023-12-20 22:09:47,mobile,payée,528 Prosper,Wilmette
158987,5315,P5971,Intelligent Granite Pizza,5,165.72,2023-12-20 22:09:47,mobile,payée,528 Prosper,Wilmette
159146,2360,P0124,Used Rubber Hat,3,117.42,2024-03-31 08:56:28,mobile,annulée,1174 Arellano,Oak Lawn
159146,2360,P3490,Handcrafted Soft Chicken,5,355.09,2024-03-31 08:56:28,mobile,annulée,1174 Arellano,Oak Lawn
159146,2360,P0678,Rustic Chicken,5,54.9,2024-03-31 08:56:28,mobile,annulée,1174 Arellano,Oak Lawn
161169,5590,P7289,Sleek Frozen Pants,2,274.21,2024-11-10 13:14:53,mobile,en attente,899 Montcalm,Yorkville
161216,2465,P7072,Licensed Frozen Pants,3,499.64,2024-02-28 19:33:35,mobile,en attente,1148 Gerke,Queen Creek
161442,4113,P3100,Handcrafted Rubber Hat,5,179.07,2025-04-10 17:46:16,mobile,annulée,241 Alhambra,Corcoran
161442,4113,P6124,Small Salad,1,231.3,2025-04-10 17:46:16,mobile,annulée,241 Alhambra,Corcoran
161903,1486,P0423,Fantastic Metal Salad,3,101.65,2023-12-28 12:31:44,mobile,payée,134 Rock,Millbrook
162814,2907,P1153,Unbranded Plastic Shoes,1,489.46,2024-07-26 00:22:41,mobile,payée,1210 Music Concourse Access,Leesburg
163634,6601,P8151,Small Steel Tuna,1,302.04,2024-07-23 17:22:03,mobile,payée,763 Executive Park,Wheeling
164039,7302,P2893,Unbranded Soft Cheese,5,175.1,2024-06-05 23:47:58,mobile,payée,1382 Crystal,Cornelius
165002,3978,P4057,Shirt,3,174.37,2024-10-24 22:52:53,mobile,annulée,660 Corbin,West Fargo
165002,3978,P5231,Gently Used Rubber Computer,1,215.95,2024-10-24 22:52:53,mobile,annulée,660 Corbin,West Fargo
165002,3978,P5656,Intelligent Wooden Pants,3,285.78,2024-10-24 22:52:53,mobile,annulée,660 Corbin,West Fargo
165779,8112,P9816,Rustic Rubber Mouse,2,12.25,2023-11-26 07:38:11,mobile,annulée,855 San Jose,North Canton
165779,8112,P7466,Handmade Ball,2,494.25,2023-11-26 07:38:11,mobile,annulée,855 San Jose,North Canton
165779,8112,P4982,New Bike,2,163.49,2023-11-26 07:38:11,mobile,annulée,855 San Jose,North Canton
165866,5050,P7951,Intelligent Pants,2,383.06,2024-08-10 19:00:27,mobile,payée,1050 Albatross,Longmont
165866,5050,P1179,Generic Cotton Fish,3,363.17,2024-08-10 19:00:27,mobile,payée,1050 Albatross,Longmont
165866,5050,P1843,Gently Used Gloves,1,46.77,2024-08-10 19:00:27,mobile,payée,1050 Albatross,Longmont
165878,4389,P8717,Unbranded Towels,5,296.09,2025-05-04 09:28:52,mobile,en attente,80 Naples,South Portland
165878,4389,P8398,New Plastic Chair,5,470.17,2025-05-04 09:28:52,mobile,en attente,80 Naples,South Portland
165878,4389,P3248,Rustic Frozen Pizza,2,165.69,2025-05-04 09:28:52,mobile,en attente,80 Naples,South Portland
166799,5819,P4026,Handmade Wooden Chair,2,175.37,2024-11-15 22:08:25,mobile,en attente,72 Normandie,Pampa
167569,7462,P2584,Fantastic Cotton Soap,2,491.58,2025-01-20 20:49:25,mobile,payée,30 Wyman,Battle Creek
167569,7462,P5162,New Pizza,5,442.83,2025-01-20 20:49:25,mobile,payée,30 Wyman,Battle Creek
168048,6292,P7519,For repair Steel Shoes,5,408.83,2023-07-03 16:45:12,mobile,payée,779 Highland,New York
168048,6292,P0313,Ergonomic Frozen Car,2,291.57,2023-07-03 16:45:12,mobile,payée,779 Highland,New York
168082,4786,P2465,Tasty Frozen Soap,1,468.4,2023-06-03 10:13:21,mobile,en attente,1003 Pratt,Morristown
168212,5059,P6301,For repair Steel Sausages,4,82.68,2024-01-16 16:31:23,mobile,annulée,1260 Shakespeare,Boynton Beach
168212,5059,P9480,Handmade Frozen Keyboard,3,117.36,2024-01-16 16:31:23,mobile,annulée,1260 Shakespeare,Boynton Beach
168212,5059,P4904,Handcrafted Steel Cheese,1,173.09,2024-01-16 16:31:23,mobile,annulée,1260 Shakespeare,Boynton Beach
168559,6273,P2017,Ergonomic Chair,5,268.66,2024-10-03 15:12:19,mobile,payée,1195 Saint Louis,Bellingham
168781,4214,P3775,Fantastic Mouse,3,446.7,2024-10-26 04:05:58,mobile,payée,27 Hunters Point,Durham
168781,4214,P9355,New Frozen Tuna,1,84.99,2024-10-26 04:05:58,mobile,payée,27 Hunters Point,Durham
168781,4214,P4268,Handcrafted Plastic Car,3,192.45,2024-10-26 04:05:58,mobile,payée,27 Hunters Point,Durham
169065,6949,P3748,Tasty Steel Chair,3,397.75,2023-11-24 04:41:11,mobile,payée,1332 Langton,North Ogden
169065,6949,P2282,Gorgeous Granite Ball,2,340.57,2023-11-24 04:41:11,mobile,payée,1332 Langton,North Ogden
169065,6949,P6227,Ergonomic Soft Chair,5,492.5,2023-11-24 04:41:11,mobile,payée,1332 Langton,North Ogden
169396,2672,P3857,Gently Used Steel Keyboard,3,391.59,2024-01-20 05:47:29,mobile,en attente,659 Charlton,Maple Grove
171396,6353,P1229,Intelligent Plastic Car,1,370.85,2023-08-17 14:23:14,mobile,en attente,178 Hubbell,Mineola
171396,6353,P5602,Gorgeous Soft Gloves,4,290.6,2023-08-17 14:23:14,mobile,en attente,178 Hubbell,Mineola
171491,1082,P3616,For repair Concrete Chips,5,454.64,2024-02-23 16:53:53,mobile,en attente,712 Goethe,Cliffside Park
171491,1082,P7724,Gently Used Salad,1,360.21,2024-02-23 16:53:53,mobile,en attente,712 Goethe,Cliffside Park
171491,1082,P3398,Concrete Chips,3,115.6,2024-02-23 16:53:53,mobile,en attente,712 Goethe,Cliffside Park
171668,4268,P3457,Handcrafted Fresh Table,5,41.65,2024-05-04 07:33:03,mobile,annulée,5 Lopez,Los Angeles
171668,4268,P0971,Practical Rubber Soap,3,201.99,2024-05-04 07:33:03,mobile,annulée,5 Lopez,Los Angeles
171668,4268,P9411,Intelligent Soft Table,4,492.6,2024-05-04 07:33:03,mobile,annulée,5 Lopez,Los Angeles
171764,4024,P2954,Handcrafted Rubber Keyboard,3,177.73,2024-08-27 18:07:56,mobile,en attente,1377 Revello,Olympia
172712,4357,P7975,Generic Concrete Computer,2,402.7,2024-10-03 01:53:28,mobile,annulée,1093 Mark,Leominster
172712,4357,P9400,Refined Wooden Shirt,1,440.35,2024-10-03 01:53:28,mobile,annulée,1093 Mark,Leominster
172712,4357,P1929,Practical Cotton Hat,2,460.82,2024-10-03 01:53:28,mobile,annulée,1093 Mark,Leominster
172754,8700,P5108,Intelligent Plastic Pizza,3,212.07,2023-10-29 05:13:05,mobile,payée,1324 Wheat,Harrisburg
173931,9006,P6943,Handcrafted Fresh Bike,3,152.39,2025-04-18 02:22:55,mobile,payée,723 Mabrey,Coeur d'Alene
173931,9006,P1440,Gorgeous Frozen Tuna,4,28.8,2025-04-18 02:22:55,mobile,payée,723 Mabrey,Coeur d'Alene
174226,2822,P9592,New Granite Soap,1,224.31,2023-06-05 06:58:29,mobile,payée,442 Middle Point,Cleveland
174226,2822,P0397,Handcrafted Plastic Gloves,4,277.86,2023-06-05 06:58:29,mobile,payée,442 Middle Point,Cleveland
174374,6043,P4171,Ergonomic Chicken,3,416.07,2023-12-20 08:29:04,mobile,en attente,493 Macondray,Paducah
174374,6043,P4964,Refined Mouse,2,112.79,2023-12-20 08:29:04,mobile,en attente,493 Macondray,Paducah
174374,6043,P5969,Refined Car,4,308.05,2023-12-20 08:29:04,mobile,en attente,493 Macondray,Paducah
174703,6021,P2090,Small Metal Mouse,5,360.46,2024-12-28 23:30:05,mobile,en attente,1031 Brook,Haltom City
174703,6021,P5469,Intelligent Steel Chair,1,280.94,2024-12-28 23:30:05,mobile,en attente,1031 Brook,Haltom City
174880,8268,P3102,Small Plastic Fish,2,72.22,2025-01-05 06:43:47,mobile,en attente,124 Stern Grove,Rancho Palos Verdes
174880,8268,P4274,Handmade Soft Gloves,2,225.8,2025-01-05 06:43:47,mobile,en attente,124 Stern Grove,Rancho Palos Verdes
175344,1591,P3686,Gorgeous Cotton Bacon,4,332.05,2024-02-02 01:52:48,mobile,payée,621 Miller,Paso Robles
175344,1591,P2087,Practical Plastic Chair,2,70.57,2024-02-02 01:52:48,mobile,payée,621 Miller,Paso Robles
175344,1591,P4406,Small Cotton Mouse,2,60.87,2024-02-02 01:52:48,mobile,payée,621 Miller,Paso Robles
175654,5988,P5862,Bike,4,103.78,2024-05-20 04:34:06,mobile,en attente,1245 Ezekiel,Clarksburg
175922,5824,P8247,Gorgeous Wooden Cheese,3,188.26,2024-01-29 21:16:04,mobile,annulée,36 Clifford,South San Francisco
176060,6142,P0550,Handmade Soft Keyboard,3,286.59,2023-10-28 21:44:08,mobile,en attente,441 Annie,Anniston
176603,7224,P8001,Handmade Concrete Car,3,6.36,2023-08-15 04:22:15,mobile,payée,1227 Holly,Solon
176603,7224,P9883,Generic Cotton Sausages,1,336.15,2023-08-15 04:22:15,mobile,payée,1227 Holly,Solon
176741,8493,P2599,Intelligent Plastic Computer,1,493.07,2023-06-22 07:58:44,mobile,en attente,588 Evans,Gloucester
176741,8493,P2894,Tasty Concrete Keyboard,3,249.76,2023-06-22 07:58:44,mobile,en attente,588 Evans,Gloucester
178945,9644,P3641,Intelligent Metal Bike,3,236.88,2023-07-02 16:33:47,mobile,en attente,1020 Cooper,Santa Fe
178945,9644,P1177,Concrete Soap,4,295.68,2023-07-02 16:33:47,mobile,en attente,1020 Cooper,Santa Fe
178945,9644,P3051,Small Metal Bacon,1,440.2,2023-07-02 16:33:47,mobile,en attente,1020 Cooper,Santa Fe
178968,1882,P4139,Fantastic Rubber Pizza,1,11.01,2023-10-02 19:48:47,mobile,payée,1196 Bayside Village,Santa Fe
178968,1882,P3172,Unbranded Frozen Shirt,2,339.17,2023-10-02 19:48:47,mobile,payée,1196 Bayside Village,Santa Fe
179603,5680,P7818,Ergonomic Frozen Salad,5,429.83,2023-10-01 04:03:27,mobile,payée,740 Polaris,Burnsville
180068,8915,P9378,Used Fresh Ball,2,263.92,2023-07-09 16:16:06,mobile,annulée,1285 Chancery,Oklahoma City
180068,8915,P6131,Generic Metal Soap,2,402.15,2023-07-09 16:16:06,mobile,annulée,1285 Chancery,Oklahoma City
180330,5471,P0168,Gently Used Granite Cheese,4,298.86,2023-06-26 13:29:46,mobile,payée,161 Chancery,Sun Prairie
180330,5471,P7083,Gently Used Wooden Chicken,4,335.5,2023-06-26 13:29:46,mobile,payée,161 Chancery,Sun Prairie
180799,3762,P6586,Small Rubber Pants,1,144.06,2024-05-12 20:54:11,mobile,payée,1356 Fanning,Springville
180799,3762,P9520,Fantastic Steel Cheese,2,100.58,2024-05-12 20:54:11,mobile,payée,1356 Fanning,Springville
180967,8156,P9162,Ergonomic Metal Pants,3,436.19,2024-09-29 20:26:53,mobile,en attente,1248 Atoll,Newburyport
180967,8156,P4451,Licensed Frozen Hat,4,324.42,2024-09-29 20:26:53,mobile,en attente,1248 Atoll,Newburyport
180967,8156,P3737,Handcrafted Towels,1,15.0,2024-09-29 20:26:53,mobile,en attente,1248 Atoll,Newburyport
181328,8746,P7235,Gently Used Granite Mouse,3,249.37,2024-09-03 11:34:50,mobile,annulée,1016 Rawles,Buffalo
181628,4790,P2106,Rustic Metal Tuna,3,152.85,2023-08-18 18:40:41,mobile,annulée,333 Executive Park,Nicholasville
181628,4790,P7999,Licensed Soft Computer,5,185.82,2023-08-18 18:40:41,mobile,annulée,333 Executive Park,Nicholasville
181628,4790,P0727,Practical Steel Hat,4,204.3,2023-08-18 18:40:41,mobile,annulée,333 Executive Park,Nicholasville
182421,6728,P8288,Gorgeous Granite Computer,3,76.53,2025-03-07 07:37:02,mobile,en attente,572 Tevis,Cumberland
182421,6728,P0763,Refined Metal Sausages,4,185.8,2025-03-07 07:37:02,mobile,en attente,572 Tevis,Cumberland
182927,3902,P1795,Generic Cotton Tuna,3,295.2,2023-07-17 02:19:42,mobile,en attente,583 Forest Knolls,Cudahy
183138,5583,P1814,Incredible Wooden Shoes,5,389.23,2024-05-16 03:03:42,mobile,en attente,149 Great,Roy
183739,1525,P4749,Intelligent Sausages,3,202.16,2024-07-29 18:02:27,mobile,payée,111 Emmett,Enterprise
183739,1525,P1976,Generic Towels,5,60.93,2024-07-29 18:02:27,mobile,payée,111 Emmett,Enterprise
183739,1525,P8133,Frozen Shirt,1,470.39,2024-07-29 18:02:27,mobile,payée,111 Emmett,Enterprise
184130,5524,P3217,Licensed Car,4,27.15,2024-08-07 17:33:20,mobile,payée,1200 Wyton,Lawrenceville
184370,3593,P5171,Handcrafted Granite Shirt,1,368.98,2025-03-30 08:21:29,mobile,en attente,167 Mount,Marshall
184370,3593,P0230,Gently Used Plastic Computer,3,379.42,2025-03-30 08:21:29,mobile,en attente,167 Mount,Marshall
184370,3593,P6973,Small Gloves,5,441.33,2025-03-30 08:21:29,mobile,en attente,167 Mount,Marshall
184790,9801,P5995,Incredible Frozen Pizza,1,29.35,2025-03-20 20:41:54,mobile,en attente,567 Belles,Sebastian
185338,4104,P9671,Unbranded Wooden Keyboard,4,133.79,2023-06-30 12:51:42,mobile,annulée,1190 C,Christiansburg
185338,4104,P5942,Fantastic Granite Bacon,4,232.54,2023-06-30 12:51:42,mobile,annulée,1190 C,Christiansburg
185338,4104,P8345,Ergonomic Fresh Chips,5,348.83,2023-06-30 12:51:42,mobile,annulée,1190 C,Christiansburg
185488,6484,P7549,For repair Fresh Computer,3,249.64,2024-05-30 07:10:07,mobile,en attente,1210 Rio Verde,Texarkana
185488,6484,P2454,Rustic Rubber Bacon,2,497.13,2024-05-30 07:10:07,mobile,en attente,1210 Rio Verde,Texarkana
185661,7326,P9307,Licensed Plastic Car,2,225.68,2024-09-22 13:30:53,mobile,annulée,956 Brady,La Porte
185661,7326,P4207,Tasty Granite Tuna,3,387.85,2024-09-22 13:30:53,mobile,annulée,956 Brady,La Porte
185661,7326,P2134,Intelligent Metal Tuna,3,230.38,2024-09-22 13:30:53,mobile,annulée,956 Brady,La Porte
185706,4579,P8897,Handmade Steel Keyboard,4,208.52,2025-02-06 07:45:59,mobile,payée,882 Justin,Murrysville
185706,4579,P7052,Licensed Rubber Fish,1,386.59,2025-02-06 07:45:59,mobile,payée,882 Justin,Murrysville
187032,3100,P6434,Ergonomic Cotton Pants,4,494.29,2023-10-29 22:59:48,mobile,en attente,456 Bayside,Kissimmee
187032,3100,P5294,New Plastic Sausages,1,276.75,2023-10-29 22:59:48,mobile,en attente,456 Bayside,Kissimmee
187032,3100,P6160,Generic Frozen Cheese,2,382.71,2023-10-29 22:59:48,mobile,en attente,456 Bayside,Kissimmee
187188,5667,P1031,For repair Soft Fish,1,52.54,2024-04-14 00:07:13,mobile,payée,1292 Sandpiper Cove,Ventura
187188,5667,P0149,Gorgeous Granite Chicken,4,208.66,2024-04-14 00:07:13,mobile,payée,1292 Sandpiper Cove,Ventura
187188,5667,P1417,Incredible Frozen Shoes,5,256.84,2024-04-14 00:07:13,mobile,payée,1292 Sandpiper Cove,Ventura
187264,4427,P3118,Tasty Table,4,230.22,2024-04-20 14:35:40,mobile,annulée,708 Mirabel,Rosemead
187264,4427,P1566,Practical Concrete Soap,5,386.57,2024-04-20 14:35:40,mobile,annulée,708 Mirabel,Rosemead
187264,4427,P3549,Gently Used Hat,1,463.26,2024-04-20 14:35:40,mobile,annulée,708 Mirabel,Rosemead
187356,5184,P5808,Generic Plastic Chair,5,101.34,2025-04-24 18:04:44,mobile,annulée,1320 View,Woodland
187356,5184,P0591,Sleek Concrete Chicken,4,291.45,2025-04-24 18:04:44,mobile,annulée,1320 View,Woodland
187356,5184,P4781,Granite Soap,2,404.16,2025-04-24 18:04:44,mobile,annulée,1320 View,Woodland
188254,8209,P5366,Refined Fresh Sausages,2,157.05,2024-05-20 23:51:57,mobile,annulée,622 Central,League City
188254,8209,P1730,Generic Wooden Hat,1,488.77,2024-05-20 23:51:57,mobile,annulée,622 Central,League City
188469,6968,P5156,Small Cotton Chips,1,306.18,2023-11-20 12:35:53,mobile,payée,412 Rey,Tigard
188469,6968,P2516,Handcrafted Cotton Towels,3,145.15,2023-11-20 12:35:53,mobile,payée,412 Rey,Tigard
189784,3318,P8856,Generic Cotton Chair,5,243.13,2023-07-30 13:15:54,mobile,en attente,566 Baldwin,Boca Raton
189784,3318,P0877,New Wooden Sausages,3,425.84,2023-07-30 13:15:54,mobile,en attente,566 Baldwin,Boca Raton
189784,3318,P1123,Small Soft Car,1,451.75,2023-07-30 13:15:54,mobile,en attente,566 Baldwin,Boca Raton
189973,1647,P2630,Gently Used Chicken,5,368.39,2024-07-11 00:09:28,mobile,annulée,1384 Arkansas,Round Rock
189973,1647,P3234,Unbranded Pizza,2,41.49,2024-07-11 00:09:28,mobile,annulée,1384 Arkansas,Round Rock
189973,1647,P0513,Generic Fresh Car,5,445.52,2024-07-11 00:09:28,mobile,annulée,1384 Arkansas,Round Rock
190208,6927,P1647,Fresh Shirt,3,390.9,2023-07-02 13:44:08,mobile,en attente,960 San Benito,San Angelo
